song_id,title,artist,som_x,som_y
Madrigal_Geçme_Artık_Sokağımdan,Geçme Artık Sokağımdan,Madrigal,6,9
Madrigal_Neden_Diye_Sorma,Neden Diye Sorma,Madrigal,10,0
Hande_Yener_Ego,Ego,Hande Yener,11,0
Madrigal_Ağır_Roman,Ağır Roman,Madrigal,12,19
Madrigal_Ellerimde_Çiçekler,Ellerimde Çiçekler,Madrigal,8,17
Madrigal_Rüzgar_Gülü,Rüzgar Gülü,Madrigal,6,13
Madrigal_Yokluğun_Fena,Yokluğun Fena,Madrigal,15,7
Madrigal_Bir_Sevmek_Bin_Defa_Ölmek_Demekmiş_-_Feridun_Hürel_Albüm,Bir Sevmek Bin Defa Ölmek Demekmiş - Feridun Hürel Albüm,Madrigal,0,0
Madrigal_Güneş_Doğacak,Güneş Doğacak,Madrigal,14,0
Deeperise_Seni_Dert_Etmeler,Seni Dert Etmeler,Deeperise,10,12
Madrigal_Anı,Anı,Madrigal,6,4
Madrigal_Kül,Kül,Madrigal,4,19
Madrigal_Aynadaki_Görüntün,Aynadaki Görüntün,Madrigal,5,12
Madrigal_Toksik,Toksik,Madrigal,7,3
Madrigal_Sensizin_Biri,Sensizin Biri,Madrigal,11,15
Madrigal_Bizim_Olsalar_Yeter,Bizim Olsalar Yeter,Madrigal,3,16
Madrigal_M.I.T.,M.I.T.,Madrigal,17,19
Madrigal_Outro,Outro,Madrigal,16,19
Madrigal_Yapboz,Yapboz,Madrigal,6,7
Madrigal_Sonunda,Sonunda,Madrigal,9,11
Madrigal_İstanbul_Hatırası,İstanbul Hatırası,Madrigal,18,11
mor_ve_ötesi_Deli_-_Saygi1,Deli - Saygi1,mor ve ötesi,17,0
Evdeki_Saat_Uzunlar_-_V1,Uzunlar - V1,Evdeki Saat,8,9
Evdeki_Saat_Sustum,Sustum,Evdeki Saat,15,16
Evdeki_Saat_Uzunlar_-_V2,Uzunlar - V2,Evdeki Saat,10,6
Evdeki_Saat_Sarmaşık,Sarmaşık,Evdeki Saat,7,0
Evdeki_Saat_Rüyadasın,Rüyadasın,Evdeki Saat,9,4
Evdeki_Saat_Hiç_Uyanmasam,Hiç Uyanmasam,Evdeki Saat,15,2
Evdeki_Saat_Biraz_Olsun,Biraz Olsun,Evdeki Saat,10,18
Evdeki_Saat_Dibi_Ne_Kadar,Dibi Ne Kadar,Evdeki Saat,5,10
Evdeki_Saat_Kötü_Zamanlar,Kötü Zamanlar,Evdeki Saat,17,8
Evdeki_Saat_Çürüdüm,Çürüdüm,Evdeki Saat,3,10
Evdeki_Saat_Biraz_Ağladım,Biraz Ağladım,Evdeki Saat,11,15
Evdeki_Saat_Adana_Köprü_Başı,Adana Köprü Başı,Evdeki Saat,15,18
Evdeki_Saat_Fark_Etmeden,Fark Etmeden,Evdeki Saat,19,4
Evdeki_Saat_Tavan,Tavan,Evdeki Saat,8,13
Evdeki_Saat_Ekin,Ekin,Evdeki Saat,0,19
Evdeki_Saat_Zaman_Mekan,Zaman Mekan,Evdeki Saat,13,17
Evdeki_Saat_Kalkmam_Gerek,Kalkmam Gerek,Evdeki Saat,10,15
Evdeki_Saat_Mucize,Mucize,Evdeki Saat,14,4
Evdeki_Saat_Mükemmel,Mükemmel,Evdeki Saat,5,19
Evdeki_Saat_Şehrin_Işıkları,Şehrin Işıkları,Evdeki Saat,6,9
Evdeki_Saat_Mümkünse_Uzaya_Çıkmayalım,Mümkünse Uzaya Çıkmayalım,Evdeki Saat,14,6
